tradeNo,subTradeNo,shopCode
1103066080876743392,1103066080876743392,AntaTBOB
1104638721163639747,1104638721165639747,AntaTBOB
1126018208009727981,1126018208009727981,AntaTBOB
1101467360854670855,1101467360854670855,AntaTBOB
1117616035395498148,1117616035395498148,AntaTBOB
1102022754327222864,1102022754328222864,AntaTBOB
1102022754327222864,1102022754329222864,AntaTBOB
1111706849494955887,1111706849494955887,AntaTBOB
1103006176143882849,1103006176143882849,AntaTBOB
1104886048293530445,1104886048293530445,AntaTBOB
1103548131816375288,1103548131816375288,AntaTBOB
1119267713044991140,1119267713044991140,AntaTBOB
1120579170580694874,1120579170580694874,AntaTBOB
1122654433422152329,1122654433422152329,AntaTBOB
1104055041698120782,1104055041698120782,AntaTBOB
608534318306369403,608534318306369403,AntaTBOB
1103715457821766247,1103715457821766247,AntaTBOB
1105009667956875317,1105009667956875317,AntaTBOB
1102648643984088174,1102648643984088174,AntaTBOB
1103520738127396223,1103520738127396223,AntaTBOB
1121217345480284743,1121217345480284743,AntaTBOB
1103745376851417429,1103745376851417429,AntaTBOB
599351813086911895,599351813086911895,AntaTBOB
1106446400343563865,1106446400343563865,AntaTBOB
1120590019254512327,1120590019254512327,AntaTBOB
1033786390929102272,1033786390929102272,AntaTBOB
1103415619210172665,1103415619210172665,AntaTBOB
1105497251011681557,1105497251011681557,AntaTBOB
1102088099802757283,1102088099802757283,AntaTBOB
1105336482377180540,1105336482377180540,AntaTBOB
1119486019074597459,1119486019074597459,AntaTBOB
1099980705094121728,1099980705094121728,AntaTBOB
1100180897276010729,1100180897276010729,AntaTBOB
598795109876714095,598795109876714095,AntaTBOB
1111154787806361515,1111154787806361515,AntaTBOB
1071896257875183232,1071896257876183232,AntaTBOB
1071896257875183232,1071896257878183232,AntaTBOB
1103832930450010238,1103832930450010238,AntaTBOB
1100430883290282131,1100430883290282131,AntaTBOB
1103036547789015671,1103036547789015671,AntaTBOB
1114146467744570726,1114146467744570726,AntaTBOB
1107555491512513861,1107555491512513861,AntaTBOB
1104944417117519270,1104944417118519270,AntaTBOB
1104944417117519270,1104944417119519270,AntaTBOB
1103415553827032154,1103415553827032154,AntaTBOB
1106903233352527349,1106903233352527349,AntaTBOB
1103979267371680759,1103979267371680759,AntaTBOB
1118626627836873592,1118626627836873592,AntaTBOB
1100879331678219422,1100879331678219422,AntaTBOB
1104146499871424070,1104146499871424070,AntaTBOB
1122370307275600869,1122370307275600869,AntaTBOB
1076096514821103526,1076096514824103526,AntaTBOB
1114529185985039156,1114529185985039156,AntaTBOB
1120040163473620117,1120040163473620117,AntaTBOB
1106499426568577109,1106499426568577109,AntaTBOB
1116465603418616313,1116465603418616313,AntaTBOB
1105013986436194918,1105013986436194918,AntaTBOB
953254338429516923,953254338429516923,AntaTBOB
1110258080098861967,1110258080098861967,AntaTBOB
1104956354608948490,1104956354608948490,AntaTBOB
1112536928976210788,1112536928976210788,AntaTBOB
1106409923241345090,1106409923241345090,AntaTBOB
598665605447865299,598665605447865299,AntaTBOB
1120310753088505665,1120310753088505665,AntaTBOB
1104311137116812714,1104311137116812714,AntaTBOB
1118747267890079544,1118747267890079544,AntaTBOB
1104392864996702151,1104392864996702151,AntaTBOB
1110394752949801789,1110394752949801789,AntaTBOB
1104222083547038351,1104222083547038351,AntaTBOB
1103180192579681156,1103180192579681156,AntaTBOB
1113316963147177915,1113316963147177915,AntaTBOB
1117944289680062413,1117944289680062413,AntaTBOB
1103138496078162641,1103138496078162641,AntaTBOB
1103494720417373942,1103494720417373942,AntaTBOB
1102699875745975267,1102699875745975267,AntaTBOB
1101910914902930816,1101910914902930816,AntaTBOB
1114231363049340063,1114231363049340063,AntaTBOB
1102096034443808213,1102096034443808213,AntaTBOB
1115599040252290927,1115599040252290927,AntaTBOB
981152963842671439,981152963843671439,AntaTBOB
981152963842671439,981152963844671439,AntaTBOB
981152963842671439,981152963845671439,AntaTBOB
1119033408589303444,1119033408591303444,AntaTBOB
1100597920484798826,1100597920484798826,AntaTBOB
1086642112203440378,1086642112203440378,AntaTBOB
1122717986335709508,1122717986335709508,AntaTBOB
1118281377969476623,1118281377969476623,AntaTBOB
599556772540712999,599556772540712999,AntaTBOB
607505613930278601,607505613930278601,AntaTBOB
1123193346733392511,1123193346733392511,AntaTBOB
1086364674085278434,1086364674087278434,AntaTBOB
1119828322785726747,1119828322785726747,AntaTBOB
1081038242242557606,1081038242242557606,AntaTBOB
1102757248533589722,1102757248533589722,AntaTBOB
1100359008051406121,1100359008051406121,AntaTBOB
1116560962009478645,1116560962009478645,AntaTBOB
1102824321641114636,1102824321641114636,AntaTBOB
1114785122439100639,1114785122439100639,AntaTBOB
1104571200062437741,1104571200062437741,AntaTBOB
1103887521304483714,1103887521304483714,AntaTBOB
608630572529630102,608630572529630102,AntaTBOB
607747820668851105,607747820668851105,AntaTBOB
1103583489032763480,1103583489032763480,AntaTBOB
1101414851899924858,1101414851899924858,AntaTBOB
1112854274785699825,1112854274786699825,AntaTBOB
1112854274785699825,1112854274787699825,AntaTBOB
1120514081971558035,1120514081971558035,AntaTBOB
607653293500178802,607653293500178802,AntaTBOB
1104894626320733425,1104894626321733425,AntaTBOB
1104894626320733425,1104894626322733425,AntaTBOB
1106369474905481950,1106369474905481950,AntaTBOB
1111174723616215230,1111174723616215230,AntaTBOB
1104926752171940384,1104926752171940384,AntaTBOB
1103705984815694049,1103705984817694049,AntaTBOB
1103705984815694049,1103705984819694049,AntaTBOB
1103705984815694049,1103705984820694049,AntaTBOB
1104957794211555993,1104957794211555993,AntaTBOB
1101187137950255658,1101187137950255658,AntaTBOB
1119203136251474006,1119203136251474006,AntaTBOB
1104088578969520070,1104088578969520070,AntaTBOB
1102517475409426674,1102517475409426674,AntaTBOB
1101655168625375440,1101655168625375440,AntaTBOB
598458596222669999,598458596222669999,AntaTBOB
1101739200094359839,1101739200094359839,AntaTBOB
1102593728264649670,1102593728264649670,AntaTBOB
1117607682923278392,1117607682923278392,AntaTBOB
1103196992799672175,1103196992799672175,AntaTBOB
1104196672174868343,1104196672174868343,AntaTBOB
608878318613387500,608878318614387500,AntaTBOB
608878318613387500,608878318615387500,AntaTBOB
598790820095997894,598790820095997894,AntaTBOB
1102280994278295959,1102280994278295959,AntaTBOB
1103150179654829556,1103150179655829556,AntaTBOB
1103150179654829556,1103150179656829556,AntaTBOB
1105509121143286493,1105509121143286493,AntaTBOB
1121486211910312635,1121486211910312635,AntaTBOB
1087081888047230249,1087081888047230249,AntaTBOB
1115342755454291009,1115342755454291009,AntaTBOB
1113753888089376734,1113753888089376734,AntaTBOB
1104970721334833581,1104970721334833581,AntaTBOB
1104764482200544584,1104764482200544584,AntaTBOB
607586764505960902,607586764507960902,AntaTBOB
1100260482374022258,1100260482376022258,AntaTBOB
1100260482374022258,1100260482377022258,AntaTBOB
1117609248065754451,1117609248066754451,AntaTBOB
1117609248065754451,1117609248067754451,AntaTBOB
1104483426132347286,1104483426132347286,AntaTBOB
1111096131075376214,1111096131075376214,AntaTBOB
1107676451067627450,1107676451067627450,AntaTBOB
1100617312578364219,1100617312579364219,AntaTBOB
1100617312578364219,1100617312580364219,AntaTBOB
1104191010637439281,1104191010637439281,AntaTBOB
1101922528003532953,1101922528003532953,AntaTBOB
1100773603338072813,1100773603338072813,AntaTBOB
1089442339070378121,1089442339071378121,AntaTBOB
1089442339070378121,1089442339072378121,AntaTBOB
1103750146116521315,1103750146116521315,AntaTBOB
1123214624087840455,1123214624087840455,AntaTBOB
1102601953530464844,1102601953530464844,AntaTBOB
1089879745589050417,1089879745589050417,AntaTBOB
1101298466966386493,1101298466966386493,AntaTBOB
1110815841567047978,1110815841567047978,AntaTBOB
1114703203565656627,1114703203565656627,AntaTBOB
1118902177100742182,1118902177100742182,AntaTBOB
1114845345369722455,1114845345369722455,AntaTBOB
1107499075212046331,1107499075212046331,AntaTBOB
1111815873098503728,1111815873098503728,AntaTBOB
1102628259082069856,1102628259082069856,AntaTBOB
1072431745683863779,1072431745683863779,AntaTBOB
1123194338611650725,1123194338611650725,AntaTBOB
1092365120245704652,1092365120245704652,AntaTBOB
598716965499261794,598716965500261794,AntaTBOB
598716965499261794,598716965501261794,AntaTBOB
598716965499261794,598716965502261794,AntaTBOB
608538447434955805,608538447434955805,AntaTBOB
1111783042926393947,1111783042926393947,AntaTBOB
992438754863592473,992438754864592473,AntaTBOB
992438754863592473,992438754865592473,AntaTBOB
992438754863592473,992438754866592473,AntaTBOB
1112692802843244674,1112692802843244674,AntaTBOB
1119079459605583982,1119079459605583982,AntaTBOB
1106490051317568369,1106490051317568369,AntaTBOB
1110899585308687115,1110899585308687115,AntaTBOB
1103247554226160511,1103247554226160511,AntaTBOB
1073921635096206726,1073921635097206726,AntaTBOB
1073921635096206726,1073921635098206726,AntaTBOB
1073921635096206726,1073921635100206726,AntaTBOB
1117062946842758229,1117062946842758229,AntaTBOB
1102667585269886506,1102667585269886506,AntaTBOB
1103948419190893593,1103948419190893593,AntaTBOB
599138373877416795,599138373879416795,AntaTBOB
1104429891990277745,1104429891990277745,AntaTBOB
1102501538388930790,1102501538388930790,AntaTBOB
1105117153426889146,1105117153426889146,AntaTBOB
1104886051936764436,1104886051937764436,AntaTBOB
1104886051936764436,1104886051938764436,AntaTBOB
1104886051936764436,1104886051939764436,AntaTBOB
1104886051936764436,1104886051940764436,AntaTBOB
1104886051936764436,1104886051941764436,AntaTBOB
1104886051936764436,1104886051942764436,AntaTBOB
1113354144766457162,1113354144766457162,AntaTBOB
598659524938010499,598659524938010499,AntaTBOB
604119884884745304,604119884884745304,AntaTBOB
1114720449980652420,1114720449980652420,AntaTBOB
1103896801280657343,1103896801280657343,AntaTBOB
1117387522583153122,1117387522583153122,AntaTBOB
1099510080061834723,1099510080061834723,AntaTBOB
1100603328454578151,1100603328454578151,AntaTBOB
1110246560514359027,1110246560514359027,AntaTBOB
1100796611972889128,1100796611972889128,AntaTBOB
1102004768173326789,1102004768173326789,AntaTBOB
1103469282465314536,1103469282465314536,AntaTBOB
1102783331127260376,1102783331127260376,AntaTBOB
1100749409369129323,1100749409369129323,AntaTBOB
1100310050875713729,1100310050875713729,AntaTBOB
1106009216364252410,1106009216364252410,AntaTBOB
1124106209657670025,1124106209657670025,AntaTBOB
1103788258769892617,1103788258769892617,AntaTBOB
1111173920441766887,1111173920441766887,AntaTBOB
1101780768988599874,1101780768988599874,AntaTBOB
1118096643495706489,1118096643495706489,AntaTBOB
1084737346033084461,1084737346033084461,AntaTBOB
1102320128391202607,1102320128391202607,AntaTBOB
1105943713601498122,1105943713602498122,AntaTBOB
1105943713601498122,1105943713603498122,AntaTBOB
1105943713601498122,1105943713604498122,AntaTBOB
598804485010865699,598804485010865699,AntaTBOB
1121735522588717455,1121735522588717455,AntaTBOB
1106655329838723670,1106655329838723670,AntaTBOB
1102644545162652624,1102644545162652624,AntaTBOB
1106444512387582169,1106444512387582169,AntaTBOB
1114510307475284012,1114510307475284012,AntaTBOB
1114261891966259144,1114261891966259144,AntaTBOB
1107382403668729034,1107382403668729034,AntaTBOB
607658316831403904,607658316831403904,AntaTBOB
1113139168488566528,1113139168489566528,AntaTBOB
1113139168488566528,1113139168490566528,AntaTBOB
1114889123560561830,1114889123560561830,AntaTBOB
1117157986360027879,1117157986360027879,AntaTBOB
1107263265867697179,1107263265867697179,AntaTBOB
1102347970987501661,1102347970987501661,AntaTBOB
599310791257626995,599310791257626995,AntaTBOB
1104431840777817827,1104431840777817827,AntaTBOB
1101460323606557828,1101460323606557828,AntaTBOB
1106816384016034636,1106816384016034636,AntaTBOB
1102795331782807380,1102795331782807380,AntaTBOB
1114076163082608178,1114076163083608178,AntaTBOB
1114076163082608178,1114076163084608178,AntaTBOB
1118411425228965981,1118411425228965981,AntaTBOB
1101259362295945655,1101259362295945655,AntaTBOB
1100248739424570246,1100248739424570246,AntaTBOB
1102923712656550545,1102923712658550545,AntaTBOB
1103084067538673626,1103084067538673626,AntaTBOB
1088367328646703789,1088367328646703789,AntaTBOB
1105791779379074883,1105791779379074883,AntaTBOB
1065164256109181770,1065164256109181770,AntaTBOB
607661262286101004,607661262286101004,AntaTBOB
1103336769467663280,1103336769467663280,AntaTBOB
1101392897984700007,1101392897985700007,AntaTBOB
1101392897984700007,1101392897986700007,AntaTBOB
1101392897984700007,1101392897987700007,AntaTBOB
1118061378792548888,1118061378792548888,AntaTBOB
598852711998768895,598852711998768895,AntaTBOB
1110289696423022710,1110289696423022710,AntaTBOB
1121287202284616545,1121287202284616545,AntaTBOB
1101682177319728368,1101682177319728368,AntaTBOB
1106018467447135209,1106018467447135209,AntaTBOB
1110894402671919884,1110894402671919884,AntaTBOB
1106046562125825266,1106046562125825266,AntaTBOB
1101432483252998712,1101432483252998712,AntaTBOB
1104980641904434233,1104980641904434233,AntaTBOB
1118256480089533266,1118256480089533266,AntaTBOB
598491556338959196,598491556338959196,AntaTBOB
607721325260398005,607721325260398005,AntaTBOB
1111215618910223345,1111215618910223345,AntaTBOB
1100336419650801037,1100336419650801037,AntaTBOB
1101729187001166448,1101729187001166448,AntaTBOB
1104304033377965343,1104304033377965343,AntaTBOB
1103644673847026383,1103644673847026383,AntaTBOB
1110958594314192243,1110958594314192243,AntaTBOB
599438661787583698,599438661787583698,AntaTBOB
1103805153446917688,1103805153446917688,AntaTBOB
1111119843592187484,1111119843592187484,AntaTBOB
1107660163255101242,1107660163255101242,AntaTBOB
1103262080562461693,1103262080562461693,AntaTBOB
1104656226360672909,1104656226360672909,AntaTBOB
1102285825999439314,1102285825999439314,AntaTBOB
1114911265500914481,1114911265500914481,AntaTBOB
1103760066435331531,1103760066435331531,AntaTBOB
1111293120280985293,1111293120280985293,AntaTBOB
1107004481339354314,1107004481339354314,AntaTBOB
1106504387400793947,1106504387400793947,AntaTBOB
1100567650261544377,1100567650261544377,AntaTBOB
1111152995804730177,1111152995804730177,AntaTBOB
599607495680659695,599607495680659695,AntaTBOB
1121733538852108344,1121733538852108344,AntaTBOB
1104769536697178763,1104769536697178763,AntaTBOB
1068122081278282065,1068122081278282065,AntaTBOB
1102380705307363412,1102380705307363412,AntaTBOB
1103783426303024521,1103783426303024521,AntaTBOB
1110488832229267567,1110488832229267567,AntaTBOB
608422543758458200,608422543759458200,AntaTBOB
608422543758458200,608422543760458200,AntaTBOB
1116063745719139743,1116063745719139743,AntaTBOB
1099740257221308648,1099740257221308648,AntaTBOB
1103519522313278776,1103519522313278776,AntaTBOB
1103857699758500120,1103857699758500120,AntaTBOB
1100078147601759227,1100078147601759227,AntaTBOB
607641773960939701,607641773960939701,AntaTBOB
1103220192010075753,1103220192010075753,AntaTBOB
1103662273875338040,1103662273875338040,AntaTBOB
1105675042296255378,1105675042296255378,AntaTBOB
1102039168183909756,1102039168183909756,AntaTBOB
1077303523336135282,1077303523337135282,AntaTBOB
1098799905714981874,1098799905715981874,AntaTBOB
1102606339692601347,1102606339692601347,AntaTBOB
1105368864389502566,1105368864389502566,AntaTBOB
